confirmation_parent_uid,source_corpus,codec,nominal_rate_kbps,ALPHA,ORTHOGONAL_RESIDUAL,ENDPOINT_DISTANCE,NORMALIZED_RESIDUAL,WITHIN_ENDPOINT_SEGMENT
f567be3233e24ea4b1282ecf18264d6fd88b772c22df7bf368b5812f6d94bead,FSDnoisy18k,AAC,96,0.3241427845481042,12.70072988275207,27.198866662786592,0.46695805528283907,True
f567be3233e24ea4b1282ecf18264d6fd88b772c22df7bf368b5812f6d94bead,FSDnoisy18k,MP3,48,0.3359411733608987,15.46056961076943,22.271606682946132,0.6941829492080576,True
f567be3233e24ea4b1282ecf18264d6fd88b772c22df7bf368b5812f6d94bead,FSDnoisy18k,MP3,64,0.6041876459795594,15.064674872765814,22.271606682946132,0.6764071890826436,True
f567be3233e24ea4b1282ecf18264d6fd88b772c22df7bf368b5812f6d94bead,FSDnoisy18k,MP3,80,0.9007174513045381,12.785686043076819,22.271606682946132,0.5740800933265001,True
f567be3233e24ea4b1282ecf18264d6fd88b772c22df7bf368b5812f6d94bead,FSDnoisy18k,MP3,96,0.9973080030724332,7.183219347463158,22.271606682946132,0.32252811616700783,True
f567be3233e24ea4b1282ecf18264d6fd88b772c22df7bf368b5812f6d94bead,FSDnoisy18k,Opus,48,0.4638347073812772,1.5627501218043875,3.377353392322011,0.46271442169987415,True
f567be3233e24ea4b1282ecf18264d6fd88b772c22df7bf368b5812f6d94bead,FSDnoisy18k,Opus,64,0.8294004118062567,1.5559757976790771,3.377353392322011,0.4607086132047634,True
f567be3233e24ea4b1282ecf18264d6fd88b772c22df7bf368b5812f6d94bead,FSDnoisy18k,Opus,80,0.9066184545691055,1.2622730700329032,3.377353392322011,0.3737462217908622,True
f567be3233e24ea4b1282ecf18264d6fd88b772c22df7bf368b5812f6d94bead,FSDnoisy18k,Opus,96,0.895668440365223,1.4218929382585976,3.377353392322011,0.42100804182680224,True
064ee6e1a127c22405b50c8a4d9ea8988d20e1499f73df91f8cbc52128738fc5,FSDnoisy18k,AAC,48,0.30364369070168884,9.34492524655938,20.967859284165932,0.44567855592279204,True
064ee6e1a127c22405b50c8a4d9ea8988d20e1499f73df91f8cbc52128738fc5,FSDnoisy18k,AAC,64,0.40954455924212224,10.186451502597922,20.967859284165932,0.4858126604412265,True
064ee6e1a127c22405b50c8a4d9ea8988d20e1499f73df91f8cbc52128738fc5,FSDnoisy18k,AAC,80,0.45200240668974306,10.302465552601868,20.967859284165932,0.49134560724479237,True
064ee6e1a127c22405b50c8a4d9ea8988d20e1499f73df91f8cbc52128738fc5,FSDnoisy18k,AAC,96,0.5512687345919084,10.15930637879464,20.967859284165932,0.4845180540898866,True
064ee6e1a127c22405b50c8a4d9ea8988d20e1499f73df91f8cbc52128738fc5,FSDnoisy18k,MP3,48,0.41603628389589986,11.341438774302542,25.021261285722865,0.4532720650966532,True
064ee6e1a127c22405b50c8a4d9ea8988d20e1499f73df91f8cbc52128738fc5,FSDnoisy18k,MP3,64,0.726333487800263,12.406242333632225,25.021261285722865,0.49582801570084034,True
064ee6e1a127c22405b50c8a4d9ea8988d20e1499f73df91f8cbc52128738fc5,FSDnoisy18k,MP3,80,0.7951746469834909,10.306680828642122,25.021261285722865,0.4119169178143356,True
064ee6e1a127c22405b50c8a4d9ea8988d20e1499f73df91f8cbc52128738fc5,FSDnoisy18k,MP3,96,0.8484381323588139,8.93097343795416,25.021261285722865,0.3569353813130985,True
064ee6e1a127c22405b50c8a4d9ea8988d20e1499f73df91f8cbc52128738fc5,FSDnoisy18k,Opus,48,0.17865571859529453,1.784559310151876,3.448577785795294,0.517476890764211,True
064ee6e1a127c22405b50c8a4d9ea8988d20e1499f73df91f8cbc52128738fc5,FSDnoisy18k,Opus,64,0.8247460621112046,2.707625381984246,3.448577785795294,0.7851426153520348,True
064ee6e1a127c22405b50c8a4d9ea8988d20e1499f73df91f8cbc52128738fc5,FSDnoisy18k,Opus,80,0.933901115231427,2.13118312626193,3.448577785795294,0.6179889968091431,True
064ee6e1a127c22405b50c8a4d9ea8988d20e1499f73df91f8cbc52128738fc5,FSDnoisy18k,Opus,96,1.031300605041768,1.569172554760383,3.448577785795294,0.45502020027612866,False
4afa0cb2dd383899abdd860475e53056b7bbdd6504d45f2beef01a09100924ab,FSDnoisy18k,AAC,48,0.26176208684237007,8.693909308345946,36.28703414238325,0.23958721107469794,True
